,id,price,city,longitude,latitude,review_scores_rating,number_of_reviews,minimum_nights,security_deposit,cleaning_fee,accommodates,bathrooms,bedrooms,beds,property_type,room_type,availability_365,host_identity_verified,host_is_superhost,host_response_time,host_since,cancellation_policy,neighbourhood_cleansed,air_con,check_in,cooking,childcare,entertainment,luxury,nature,clothing,accessibility,safety,internet,comfort,essentials,pet_friendly,smoking
93,1646909,82.0,Singapore,103.75992,1.3412600000000001,,0,14,140.0,17.0,1,1.0,1.0,1.0,apartment,Private room,333,0,0,2.0,2013-09-09,2,Bukit Batok,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
94,1647014,89.0,Singapore,103.82306,1.33917,96.0,90,2,300.0,35.0,2,1.0,1.0,1.0,apartment,Private room,342,1,1,3.0,2013-09-10,2,Novena,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
95,1654840,89.0,Singapore,103.85799999999999,1.30292,80.0,2,1,0.0,0.0,3,8.0,1.0,3.0,hotel,Private room,25,0,0,2.0,2013-09-11,2,Rochor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,1678744,50.0,Singapore,103.84424,1.28405,91.0,150,1,138.0,0.0,1,0.0,1.0,1.0,hotel,Shared room,281,0,0,4.0,2013-09-16,2,Outram,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
97,1678754,301.0,Singapore,103.84424,1.28405,90.0,2,1,200.0,0.0,6,0.0,1.0,6.0,hotel,Hotel room,286,0,0,4.0,2013-09-16,2,Outram,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
98,1678755,50.0,Singapore,103.84424,1.28405,93.0,93,1,137.0,0.0,1,0.0,1.0,1.0,hotel,Hotel room,290,0,0,4.0,2013-09-16,2,Outram,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
99,1710048,57.0,Singapore,103.84255,1.2846600000000001,,0,90,0.0,20.0,1,1.0,1.0,1.0,apartment,Private room,345,0,0,4.0,2013-09-20,2,Outram,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
100,1715479,231.0,Singapore,103.84661,1.2994700000000001,97.0,16,14,2500.0,150.0,4,2.0,3.0,3.0,apartment,Entire home/apt,282,1,1,2.0,2013-09-25,2,Museum,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
101,1719704,55.0,Singapore,103.84253000000001,1.2841,80.0,3,18,0.0,20.0,1,1.0,1.0,0.0,apartment,Private room,348,1,0,4.0,2012-05-19,2,Outram,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
102,1743439,800.0,Singapore,103.84532,1.28328,100.0,3,1,140.0,40.0,2,1.0,1.0,1.0,house,Private room,0,1,0,0.0,2013-10-01,2,Outram,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
103,1756811,550.0,Sembawang,103.81538,1.4484299999999999,,1,180,0.0,0.0,1,,1.0,1.0,apartment,Private room,365,0,0,0.0,2013-10-05,3,Sembawang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
104,1766900,85.0,Singapore,103.83994,1.30626,88.0,12,3,0.0,85.0,2,1.0,1.0,1.0,apartment,Private room,334,1,0,4.0,2014-01-17,2,Newton,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
105,1804722,34.0,Singapore,103.85741,1.3190899999999999,100.0,1,180,0.0,0.0,2,1.0,1.0,1.0,apartment,Private room,364,1,0,0.0,2013-10-16,2,Kallang,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
106,1805143,180.0,Singapore,103.88616999999999,1.31435,90.0,21,60,200.0,180.0,5,1.0,2.0,3.0,apartment,Entire home/apt,266,0,0,3.0,2013-10-16,2,Geylang,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
107,1813277,60.0,Singapore,103.74256,1.38717,,0,183,0.0,0.0,3,3.0,2.0,3.0,house,Private room,365,1,0,4.0,2013-10-18,2,Choa Chu Kang,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
108,1816463,91.0,Singapore,103.95994,1.34566,90.0,10,1,279.0,28.0,3,1.0,1.0,1.0,house,Private room,365,1,0,4.0,2011-01-29,2,Tampines,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
109,1833950,159.0,Singapore,103.82571999999999,1.31742,96.0,28,7,500.0,60.0,2,1.0,1.0,1.0,,Hotel room,365,0,1,4.0,2013-05-28,2,Tanglin,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
110,1838622,89.0,Singapore,103.92342,1.3199299999999998,,0,2,200.0,50.0,1,0.0,1.0,1.0,house,Private room,365,0,0,3.0,2012-07-20,3,Bedok,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
111,1857229,261.0,Singapore,103.95945,1.34574,87.0,6,1,279.0,84.0,8,1.0,2.0,8.0,house,Private room,359,1,0,4.0,2011-01-29,3,Tampines,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
112,1893524,45.0,Singapore,103.84722,1.36724,,0,21,0.0,0.0,3,1.0,1.0,2.0,apartment,Private room,0,0,0,0.0,2013-08-05,2,Ang Mo Kio,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
113,1900478,40.0,Singapore,103.88257,1.31539,100.0,1,18,0.0,15.0,1,3.0,1.0,1.0,apartment,Private room,332,1,0,4.0,2012-05-19,2,Geylang,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
114,1902729,68.0,Opera Estate,103.91529,1.31944,93.0,3,90,0.0,15.0,1,1.0,1.0,1.0,house,Private room,173,1,0,0.0,2013-07-22,2,Bedok,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
115,1902793,119.0,Opera Estate,103.92316,1.32249,100.0,2,90,0.0,20.0,2,1.0,1.0,1.0,house,Private room,173,1,0,0.0,2013-07-22,3,Bedok,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
116,1941719,128.0,Singapore,103.84491,1.27539,90.0,77,4,0.0,0.0,4,1.0,1.0,1.0,apartment,Private room,0,0,0,4.0,2012-10-20,2,Downtown Core,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
117,1989617,222.0,Singapore,103.84263,1.29726,,0,90,699.0,70.0,1,1.0,1.0,1.0,apartment,Private room,0,0,0,0.0,2013-11-25,2,River Valley,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
118,2001199,140.0,Singapore,103.88248,1.3377,100.0,2,5,500.0,0.0,5,2.5,3.0,3.0,apartment,Entire home/apt,0,0,0,0.0,2013-11-28,3,Toa Payoh,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
119,2009008,68.0,Singapore,103.92206,1.32111,96.0,5,90,0.0,15.0,1,1.0,1.0,1.0,house,Private room,173,1,0,0.0,2013-07-22,3,Bedok,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
120,2024941,95.0,Singapore,103.92399999999999,1.3196299999999999,,0,3,200.0,30.0,1,4.0,1.0,4.0,house,Private room,365,0,0,3.0,2012-07-20,3,Bedok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,2030544,240.0,Singapore,103.84354,1.27365,97.0,8,5,0.0,0.0,2,2.0,1.0,1.0,apartment,Entire home/apt,0,1,0,0.0,2013-04-26,2,Downtown Core,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
122,2030663,361.0,Singapore,103.85063000000001,1.32359,70.0,2,30,200.0,60.0,1,2.0,1.0,2.0,apartment,Private room,174,1,0,0.0,2013-11-09,2,Novena,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
123,2033483,117.0,Singapore,103.74476,1.38768,,0,10,1500.0,0.0,4,2.0,3.0,4.0,apartment,Entire home/apt,285,1,0,4.0,2013-10-18,2,Choa Chu Kang,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
124,2085130,380.0,Singapore,103.85213,1.3234700000000001,84.0,11,5,130.0,60.0,1,2.0,1.0,1.0,apartment,Private room,181,1,0,0.0,2013-11-09,2,Novena,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
125,2090082,140.0,Singapore,103.83895,1.29815,89.0,107,1,150.0,0.0,5,1.0,1.0,3.0,,Entire home/apt,365,0,0,4.0,2013-11-25,2,River Valley,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
126,2090132,140.0,Singapore,103.83931,1.29549,87.0,113,2,150.0,0.0,5,1.0,1.0,3.0,apartment,Entire home/apt,365,0,0,4.0,2013-11-25,2,River Valley,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
127,2095865,64.0,Singapore,103.74468,1.38686,99.0,29,4,167.0,28.0,1,1.0,1.0,1.0,apartment,Private room,25,1,1,0.0,2013-12-18,2,Choa Chu Kang,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
128,2121839,250.0,Singapore,103.84808000000001,1.2815299999999998,96.0,172,3,300.0,90.0,5,2.0,2.0,2.0,apartment,Entire home/apt,25,1,1,4.0,2011-11-23,2,Outram,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
129,2128831,98.0,Singapore,103.85925999999999,1.3152,80.0,11,1,0.0,8.0,4,4.0,1.0,4.0,hostel,Hotel room,356,1,0,4.0,2013-12-28,2,Kallang,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
130,2128875,89.0,Singapore,103.8398,1.3164200000000001,100.0,7,2,0.0,50.0,2,2.0,1.0,1.0,apartment,Entire home/apt,0,1,0,0.0,2011-12-04,2,Novena,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
131,2129215,140.0,Singapore,103.91492,1.32122,99.0,366,2,150.0,52.0,5,1.0,1.0,3.0,house,Entire home/apt,226,1,1,4.0,2013-07-22,2,Bedok,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
132,2142826,280.0,Singapore,103.85293,1.32423,93.0,21,3,130.0,60.0,2,2.0,1.0,1.0,apartment,Private room,181,1,0,0.0,2013-11-09,2,Novena,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
133,2146015,87.0,Singapore,103.83973,1.29488,86.0,110,1,140.0,0.0,2,1.0,1.0,1.0,,Private room,365,0,0,4.0,2013-11-25,2,River Valley,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
134,2156329,32.0,Singapore,103.74316,1.38602,97.0,60,3,141.0,14.0,1,1.0,1.0,1.0,apartment,Private room,0,1,1,0.0,2013-12-18,2,Choa Chu Kang,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
135,2156372,50.0,Singapore,103.89905,1.36867,95.0,12,4,0.0,0.0,1,1.0,1.0,1.0,apartment,Private room,351,0,1,3.0,2013-04-30,2,Hougang,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
136,2320536,29.0,Singapore,103.77626,1.44076,95.0,5,183,0.0,0.0,1,1.0,1.0,1.0,apartment,Private room,365,0,0,1.0,2014-02-01,2,Woodlands,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
137,2351979,150.0,Singapore,103.83482,1.29041,,0,365,0.0,0.0,2,1.0,1.0,1.0,apartment,Entire home/apt,365,0,0,0.0,2014-02-06,3,Singapore River,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
138,2357514,89.0,Singapore,103.8436,1.2844799999999998,89.0,333,1,200.0,30.0,3,1.0,1.0,1.0,apartment,Private room,343,1,0,4.0,2011-10-28,2,Outram,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
139,2362558,362.0,Singapore,103.86028,1.3117,90.0,25,1,0.0,0.0,10,6.0,1.0,7.0,apartment,Private room,361,1,0,4.0,2014-02-09,2,Kallang,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
140,2375063,200.0,Singapore,103.83855,1.29462,84.0,146,2,150.0,0.0,4,2.0,2.0,2.0,apartment,Entire home/apt,362,0,0,4.0,2013-11-25,2,River Valley,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
141,2377875,57.0,Singapore,103.87601,1.2990700000000002,93.0,52,7,150.0,20.0,2,1.0,1.0,1.0,apartment,Private room,0,1,0,0.0,2013-10-03,2,Kallang,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
142,2387096,253.0,Singapore,103.86028,1.3117,90.0,2,1,0.0,0.0,6,6.0,1.0,4.0,apartment,Private room,362,1,0,4.0,2014-02-09,2,Kallang,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
143,2387588,303.0,Singapore,103.86028,1.3117,90.0,55,1,0.0,0.0,9,6.0,1.0,7.0,apartment,Private room,359,1,0,4.0,2014-02-09,2,Kallang,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
144,2387687,55.0,Singapore,103.86028,1.3117,94.0,36,2,0.0,0.0,1,6.0,1.0,1.0,apartment,Private room,365,1,0,4.0,2014-02-09,2,Kallang,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
145,2387715,136.0,Singapore,103.86028,1.3117,90.0,56,1,0.0,0.0,4,6.0,1.0,2.0,apartment,Private room,365,1,0,4.0,2014-02-09,2,Kallang,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
146,2387730,55.0,Singapore,103.86028,1.3117,83.0,7,2,0.0,0.0,1,6.0,1.0,1.0,apartment,Private room,365,1,0,4.0,2014-02-09,2,Kallang,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
147,2387766,500.0,Singapore,103.86028,1.3117,96.0,16,1,0.0,0.0,14,6.0,1.0,10.0,apartment,Private room,362,1,0,4.0,2014-02-09,2,Kallang,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
148,2427007,120.0,Singapore,103.78052,1.33746,80.0,3,2,300.0,100.0,3,1.0,1.0,1.0,apartment,Entire home/apt,69,0,0,4.0,2013-02-17,2,Bukit Timah,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
149,2451003,108.0,Singapore,103.84283,1.2942,83.0,43,3,0.0,50.0,2,1.0,1.0,1.0,apartment,Entire home/apt,357,0,0,4.0,2014-02-24,2,Museum,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
150,2488036,89.0,Singapore,103.84399,1.2830000000000001,93.0,137,1,200.0,30.0,2,1.5,1.0,0.0,other,Private room,362,1,0,4.0,2011-10-28,2,Outram,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
151,2488042,66.0,Singapore,103.84514,1.28409,84.0,21,1,200.0,30.0,2,1.0,1.0,2.0,apartment,Private room,47,1,0,4.0,2011-10-28,2,Outram,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
152,2492539,60.0,Singapore,103.73748,1.33667,98.0,26,90,200.0,30.0,1,1.0,1.0,1.0,apartment,Private room,358,1,1,4.0,2014-02-03,3,Jurong East,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
153,2547370,119.0,Singapore,103.85799,1.3034299999999999,60.0,2,2,0.0,0.0,4,2.0,1.0,4.0,hotel,Private room,365,0,0,3.0,2014-03-11,3,Rochor,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
154,2547778,36.0,Singapore,103.86214,1.3111700000000002,80.0,1,28,0.0,15.0,1,3.0,1.0,1.0,apartment,Private room,362,0,0,4.0,2013-09-20,2,Kallang,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
155,2691621,70.0,Singapore,103.80159,1.3069899999999999,,0,1,0.0,0.0,1,1.5,1.0,1.0,apartment,Shared room,365,0,0,0.0,2011-05-12,2,Queenstown,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
156,2696834,54.0,Singapore,103.94835,1.32823,96.0,33,4,0.0,30.0,2,1.0,1.0,1.0,house,Private room,87,1,1,4.0,2013-01-14,2,Bedok,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
157,2764928,150.0,Singapore,103.84185,1.29519,94.0,7,14,0.0,50.0,2,1.0,1.0,1.0,apartment,Entire home/apt,0,0,0,0.0,2014-04-11,3,River Valley,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
158,2838555,89.0,Singapore,103.8859,1.31566,95.0,58,5,500.0,0.0,2,1.0,1.0,1.0,apartment,Entire home/apt,57,0,0,3.0,2014-04-21,2,Geylang,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
159,2840554,94.0,Singapore,103.88561,1.31531,94.0,50,1,500.0,0.0,2,1.0,1.0,1.0,apartment,Entire home/apt,0,0,0,3.0,2014-04-21,2,Geylang,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
160,2858696,200.0,Singapore,103.83972,1.29645,88.0,98,1,150.0,0.0,4,2.0,2.0,2.0,apartment,Entire home/apt,364,0,0,4.0,2013-11-25,2,River Valley,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
161,2868366,105.0,Singapore,103.83877,1.2964799999999999,86.0,241,1,150.0,0.0,3,1.0,1.0,1.0,,Entire home/apt,344,0,0,4.0,2013-11-25,2,River Valley,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
162,2922184,68.0,Singapore,103.78439,1.2805,90.0,12,90,150.0,65.0,2,1.0,1.0,1.0,apartment,Private room,365,0,0,4.0,2011-11-24,2,Queenstown,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
163,2959811,70.0,Singapore,103.84288000000001,1.30021,,0,90,2000.0,0.0,1,1.0,1.0,1.0,apartment,Private room,364,1,0,2.0,2014-05-04,2,Orchard,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
164,3000736,35.0,Singapore,103.86095999999999,1.31047,91.0,19,1,0.0,0.0,16,2.0,1.0,16.0,hostel,Shared room,1,0,0,0.0,2014-05-09,2,Kallang,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
165,3034137,84.0,Singapore,103.88356,1.36103,98.0,9,1,960.0,138.0,1,1.0,1.0,1.0,apartment,Private room,364,1,0,4.0,2012-12-16,2,Hougang,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
166,3075620,110.0,Singapore,103.84659,1.2986,100.0,6,90,1600.0,86.0,1,0.5,1.0,1.0,apartment,Private room,209,1,0,1.0,2013-06-22,2,Museum,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
167,3078453,280.0,Singapore,103.86901,1.3396700000000001,96.0,6,60,300.0,80.0,6,2.0,2.0,6.0,apartment,Entire home/apt,328,0,0,0.0,2014-05-18,2,Toa Payoh,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
168,3085308,250.0,Singapore,103.83379000000001,1.27811,100.0,4,7,912.0,0.0,4,1.0,2.0,2.0,apartment,Entire home/apt,0,0,0,3.0,2014-05-19,2,Bukit Merah,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
169,3100323,275.0,Singapore,103.86549000000001,1.29575,,0,3,500.0,100.0,7,3.0,3.0,4.0,apartment,Entire home/apt,0,1,0,0.0,2014-05-20,2,Kallang,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
170,3116909,124.0,Singapore,103.83781,1.29792,89.0,100,2,150.0,0.0,3,1.0,1.0,2.0,,Hotel room,365,0,0,4.0,2013-11-25,2,River Valley,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
171,3140972,92.0,Singapore,103.88579,1.3160100000000001,94.0,69,4,500.0,0.0,2,1.0,1.0,1.0,apartment,Entire home/apt,82,0,0,3.0,2014-04-21,2,Geylang,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
172,3141018,301.0,Singapore,103.85200999999999,1.31239,93.0,3,2,500.0,60.0,4,2.0,2.0,2.0,apartment,Entire home/apt,0,1,0,0.0,2013-07-16,2,Kallang,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
173,3141692,138.0,Singapore,103.85925999999999,1.3152,81.0,32,1,0.0,8.0,6,4.0,1.0,6.0,hostel,Hotel room,360,1,0,4.0,2013-12-28,2,Kallang,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
174,3142075,45.0,Singapore,103.85925999999999,1.3152,88.0,5,1,0.0,0.0,6,4.0,1.0,6.0,hostel,Hotel room,303,1,0,4.0,2013-12-28,2,Kallang,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
175,3142155,60.0,Singapore,103.85925999999999,1.3152,80.0,2,1,0.0,8.0,2,4.0,1.0,2.0,hostel,Hotel room,346,1,0,4.0,2013-12-28,2,Kallang,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
176,3144267,85.0,Singapore,103.88749,1.3139299999999998,93.0,70,30,500.0,0.0,2,1.0,1.0,1.0,apartment,Entire home/apt,1,0,0,3.0,2014-04-21,2,Geylang,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
177,3179080,36.0,Singapore,103.85883000000001,1.3108600000000001,96.0,18,1,0.0,0.0,12,2.0,1.0,12.0,hostel,Shared room,1,0,0,0.0,2014-05-09,2,Kallang,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
178,3179271,150.0,Singapore,103.86052,1.30997,,0,1,0.0,0.0,4,2.0,1.0,4.0,hotel,Private room,1,0,0,0.0,2014-05-09,2,Kallang,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
179,3207194,130.0,Singapore,103.84552,1.28362,86.0,70,2,300.0,30.0,2,1.0,0.0,1.0,apartment,Entire home/apt,365,0,0,3.0,2013-06-24,2,Outram,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
180,3209752,107.0,Changi,103.96002,1.34714,96.0,11,1,0.0,0.0,1,1.0,1.0,1.0,apartment,Private room,361,1,1,3.0,2014-06-01,2,Tampines,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
181,3209809,126.0,Singapore,103.8431,1.28378,,1,90,2500.0,50.0,2,1.0,1.0,1.0,apartment,Entire home/apt,178,1,0,3.0,2013-12-20,2,Outram,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
182,3212083,200.0,Singapore,103.84714,1.28216,92.0,17,90,0.0,20.0,2,1.0,1.0,1.0,apartment,Private room,84,1,0,0.0,2013-08-10,2,Outram,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
183,3253216,95.0,Singapore,103.84355,1.28845,100.0,2,10,200.0,45.0,1,1.0,1.0,0.0,apartment,Private room,178,0,0,2.0,2014-06-06,3,Singapore River,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
184,3258894,85.0,Singapore,103.88586,1.31562,88.0,47,5,500.0,0.0,2,1.0,1.0,1.0,apartment,Entire home/apt,83,0,0,3.0,2014-04-21,2,Geylang,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
